GEO.id,GEO.id2,GEO.display-label,GC.target-geo-id,GC.target-geo-id2,GC.display-label,GC.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016,respop72017
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geography,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016,Population Estimate (as of July 1) - 2017
0100000US,,United States,310M300US22380,22380,"United States - Flagstaff, AZ Metro Area","Flagstaff, AZ Metro Area",134421,134435,134612,134181,136002,136448,137209,138682,140079,140776
0100000US,,United States,310M300US22420,22420,"United States - Flint, MI Metro Area","Flint, MI Metro Area",425790,425788,424938,421901,418054,415489,412673,410249,408607,407385
0100000US,,United States,310M300US22500,22500,"United States - Florence, SC Metro Area","Florence, SC Metro Area",205566,205571,205667,205822,206146,206066,206525,206307,205818,205831
0100000US,,United States,310M300US22520,22520,"United States - Florence-Muscle Shoals, AL Metro Area","Florence-Muscle Shoals, AL Metro Area",147137,147137,147260,147137,147221,147216,147444,146780,146646,147038
0100000US,,United States,310M300US22540,22540,"United States - Fond du Lac, WI Metro Area","Fond du Lac, WI Metro Area",101633,101630,101585,101841,101823,101783,101952,101916,102210,102548
0100000US,,United States,310M300US22660,22660,"United States - Fort Collins, CO Metro Area","Fort Collins, CO Metro Area",299630,299628,300427,305027,310521,315859,323673,332840,338531,343976
0100000US,,United States,310M300US22900,22900,"United States - Fort Smith, AR-OK Metro Area","Fort Smith, AR-OK Metro Area",280467,280538,280686,281216,281027,280156,279858,280393,281032,282086
0100000US,,United States,310M300US23060,23060,"United States - Fort Wayne, IN Metro Area","Fort Wayne, IN Metro Area",416257,416254,416927,419867,421669,424155,426321,428909,431296,434617
0100000US,,United States,310M300US23420,23420,"United States - Fresno, CA Metro Area","Fresno, CA Metro Area",930450,930495,932218,940360,946851,953787,963170,972333,979534,989255
0100000US,,United States,310M300US23460,23460,"United States - Gadsden, AL Metro Area","Gadsden, AL Metro Area",104430,104427,104457,104354,104257,103865,103374,102942,102726,102755
0100000US,,United States,310M300US23540,23540,"United States - Gainesville, FL Metro Area","Gainesville, FL Metro Area",264275,264276,264607,266825,268543,269608,272745,276689,281551,284687
0100000US,,United States,310M300US23580,23580,"United States - Gainesville, GA Metro Area","Gainesville, GA Metro Area",179684,179697,180059,182467,184401,186765,189480,192506,196237,199335
0100000US,,United States,310M300US23900,23900,"United States - Gettysburg, PA Metro Area","Gettysburg, PA Metro Area",101407,101417,101464,101460,101228,101059,101231,101637,101684,102336
0100000US,,United States,310M300US24020,24020,"United States - Glens Falls, NY Metro Area","Glens Falls, NY Metro Area",128923,128936,129008,128803,128405,127862,127379,126701,126325,126152
0100000US,,United States,310M300US24140,24140,"United States - Goldsboro, NC Metro Area","Goldsboro, NC Metro Area",122623,122646,122864,124080,124547,124715,124664,124454,124476,124172
0100000US,,United States,310M300US24220,24220,"United States - Grand Forks, ND-MN Metro Area","Grand Forks, ND-MN Metro Area",98461,98464,98592,98061,99047,100712,101295,101819,102231,102414
0100000US,,United States,310M300US24260,24260,"United States - Grand Island, NE Metro Area","Grand Island, NE Metro Area",81850,81850,82061,82675,83365,83899,84442,84626,84968,85045
0100000US,,United States,310M300US24300,24300,"United States - Grand Junction, CO Metro Area","Grand Junction, CO Metro Area",146723,146717,146424,147276,147406,147250,147215,148116,149794,151616
0100000US,,United States,310M300US24340,24340,"United States - Grand Rapids-Wyoming, MI Metro Area","Grand Rapids-Wyoming, MI Metro Area",988938,988940,989416,997100,1007613,1019146,1029762,1039064,1048826,1059113
0100000US,,United States,310M300US24420,24420,"United States - Grants Pass, OR Metro Area","Grants Pass, OR Metro Area",82713,82713,82866,82666,82732,83108,83350,84422,85338,86352
0100000US,,United States,310M300US24500,24500,"United States - Great Falls, MT Metro Area","Great Falls, MT Metro Area",81327,81324,81491,81674,81596,82119,81991,81829,81488,81654
0100000US,,United States,310M300US24540,24540,"United States - Greeley, CO Metro Area","Greeley, CO Metro Area",252825,252839,254182,258528,263754,269804,275584,284382,294243,304633
0100000US,,United States,310M300US24580,24580,"United States - Green Bay, WI Metro Area","Green Bay, WI Metro Area",306241,306241,306750,308651,310682,312000,314054,315687,317441,320050
0100000US,,United States,310M300US24660,24660,"United States - Greensboro-High Point, NC Metro Area","Greensboro-High Point, NC Metro Area",723801,723850,725174,730431,735879,741089,746975,752140,756564,761184
0100000US,,United States,310M300US24780,24780,"United States - Greenville, NC Metro Area","Greenville, NC Metro Area",168148,168166,168843,170806,173023,174434,175079,176237,177627,179042
0100000US,,United States,310M300US24860,24860,"United States - Greenville-Anderson-Mauldin, SC Metro Area","Greenville-Anderson-Mauldin, SC Metro Area",824112,824109,825762,833632,841312,848866,860506,872507,884512,895923
0100000US,,United States,310M300US25060,25060,"United States - Gulfport-Biloxi-Pascagoula, MS Metro Area","Gulfport-Biloxi-Pascagoula, MS Metro Area",370702,370787,371367,375571,378568,381800,385531,388012,390836,394232
0100000US,,United States,310M300US25180,25180,"United States - Hagerstown-Martinsburg, MD-WV Metro Area","Hagerstown-Martinsburg, MD-WV Metro Area",251599,251602,252341,254363,255881,257380,259123,260695,263080,265498
0100000US,,United States,310M300US25220,25220,"United States - Hammond, LA Metro Area","Hammond, LA Metro Area",121097,121101,121485,122629,123637,125443,126954,128735,130623,132497
0100000US,,United States,310M300US25260,25260,"United States - Hanford-Corcoran, CA Metro Area","Hanford-Corcoran, CA Metro Area",152982,152982,152404,152030,151265,150675,149862,150482,149797,150101
0100000US,,United States,310M300US25420,25420,"United States - Harrisburg-Carlisle, PA Metro Area","Harrisburg-Carlisle, PA Metro Area",549475,549473,550108,552121,555085,558323,561510,565301,568008,571903
0100000US,,United States,310M300US25500,25500,"United States - Harrisonburg, VA Metro Area","Harrisonburg, VA Metro Area",125228,125223,125416,126847,128481,129052,130532,131319,133241,134442
0100000US,,United States,310M300US25540,25540,"United States - Hartford-West Hartford-East Hartford, CT Metro Area","Hartford-West Hartford-East Hartford, CT Metro Area",1212381,1212398,1214343,1217106,1216064,1216966,1215275,1213041,1210075,1210259
0100000US,,United States,310M300US25620,25620,"United States - Hattiesburg, MS Metro Area","Hattiesburg, MS Metro Area",142842,142857,143289,145256,146520,147718,147919,148538,148943,148877
0100000US,,United States,310M300US25860,25860,"United States - Hickory-Lenoir-Morganton, NC Metro Area","Hickory-Lenoir-Morganton, NC Metro Area",365497,365835,365602,364536,363606,363413,362725,363044,364506,366534
0100000US,,United States,310M300US25940,25940,"United States - Hilton Head Island-Bluffton-Beaufort, SC Metro Area","Hilton Head Island-Bluffton-Beaufort, SC Metro Area",187010,187010,187776,189211,193299,197536,201995,207501,211568,215302
0100000US,,United States,310M300US25980,25980,"United States - Hinesville, GA Metro Area","Hinesville, GA Metro Area",77917,77919,77334,80297,80459,78900,81212,79385,79984,80400
0100000US,,United States,310M300US26140,26140,"United States - Homosassa Springs, FL Metro Area","Homosassa Springs, FL Metro Area",141236,141236,141178,139765,139198,138865,138920,140443,142990,145647
0100000US,,United States,310M300US26300,26300,"United States - Hot Springs, AR Metro Area","Hot Springs, AR Metro Area",96024,96011,96077,96834,96969,97627,97720,97734,98231,98658
0100000US,,United States,310M300US26380,26380,"United States - Houma-Thibodaux, LA Metro Area","Houma-Thibodaux, LA Metro Area",208178,208183,208251,208604,208897,209938,211413,212291,211740,210512
0100000US,,United States,310M300US26420,26420,"United States - Houston-The Woodlands-Sugar Land, TX Metro Area","Houston-The Woodlands-Sugar Land, TX Metro Area",5920416,5920486,5947419,6057947,6183726,6329553,6496862,6664187,6798010,6892427
0100000US,,United States,310M300US26580,26580,"United States - Huntington-Ashland, WV-KY-OH Metro Area","Huntington-Ashland, WV-KY-OH Metro Area",364908,364928,365040,364927,364794,363889,362837,360957,358857,356474
0100000US,,United States,310M300US26620,26620,"United States - Huntsville, AL Metro Area","Huntsville, AL Metro Area",417593,417593,419279,425049,429876,435275,440212,444373,449232,455448
0100000US,,United States,310M300US26820,26820,"United States - Idaho Falls, ID Metro Area","Idaho Falls, ID Metro Area",133265,133333,133813,134926,136153,136807,137815,139464,142405,145643
0100000US,,United States,310M300US26900,26900,"United States - Indianapolis-Carmel-Anderson, IN Metro Area","Indianapolis-Carmel-Anderson, IN Metro Area",1887877,1888090,1892470,1910429,1928986,1953213,1970850,1986872,2005612,2028614
0100000US,,United States,310M300US26980,26980,"United States - Iowa City, IA Metro Area","Iowa City, IA Metro Area",152586,152586,152983,155493,158686,161594,164117,166655,168742,171491
0100000US,,United States,310M300US27060,27060,"United States - Ithaca, NY Metro Area","Ithaca, NY Metro Area",101564,101594,101764,101987,103067,104143,104286,104283,104561,104802
0100000US,,United States,310M300US27100,27100,"United States - Jackson, MI Metro Area","Jackson, MI Metro Area",160248,160248,160119,159625,159908,159558,159343,159191,158215,158640
0100000US,,United States,310M300US27140,27140,"United States - Jackson, MS Metro Area","Jackson, MS Metro Area",567122,567645,568849,574014,576440,577229,578559,578766,579558,578715
0100000US,,United States,310M300US27180,27180,"United States - Jackson, TN Metro Area","Jackson, TN Metro Area",130011,130018,130031,129714,130155,130376,129810,129184,129083,129235
0100000US,,United States,310M300US27260,27260,"United States - Jacksonville, FL Metro Area","Jacksonville, FL Metro Area",1345596,1345598,1348910,1361962,1378059,1394206,1417740,1445986,1476503,1504980
0100000US,,United States,310M300US27340,27340,"United States - Jacksonville, NC Metro Area","Jacksonville, NC Metro Area",177772,177799,186889,185013,190719,192377,191866,193088,192199,193893
0100000US,,United States,310M300US27500,27500,"United States - Janesville-Beloit, WI Metro Area","Janesville-Beloit, WI Metro Area",160331,160331,160263,159882,160092,160373,160970,161059,161421,162309
0100000US,,United States,310M300US27620,27620,"United States - Jefferson City, MO Metro Area","Jefferson City, MO Metro Area",149807,149805,149974,150340,150351,150650,150751,150958,151455,151465
0100000US,,United States,310M300US27740,27740,"United States - Johnson City, TN Metro Area","Johnson City, TN Metro Area",198716,198755,199010,199499,200256,200313,199911,200217,201343,202053
0100000US,,United States,310M300US27780,27780,"United States - Johnstown, PA Metro Area","Johnstown, PA Metro Area",143679,143674,143452,142561,141518,138749,137386,135854,134313,133054
0100000US,,United States,310M300US27860,27860,"United States - Jonesboro, AR Metro Area","Jonesboro, AR Metro Area",121026,121026,121255,122750,124136,125685,126670,128307,129789,131269
0100000US,,United States,310M300US27900,27900,"United States - Joplin, MO Metro Area","Joplin, MO Metro Area",175518,175516,175835,176638,174368,175140,175894,176733,177517,178507
0100000US,,United States,310M300US27980,27980,"United States - Kahului-Wailuku-Lahaina, HI Metro Area","Kahului-Wailuku-Lahaina, HI Metro Area",154924,154925,155078,156928,158782,161095,163509,164477,165472,166348
0100000US,,United States,310M300US28020,28020,"United States - Kalamazoo-Portage, MI Metro Area","Kalamazoo-Portage, MI Metro Area",326589,326590,326865,328352,330308,332184,333779,334538,336257,338338
0100000US,,United States,310M300US28100,28100,"United States - Kankakee, IL Metro Area","Kankakee, IL Metro Area",113449,113449,113418,113477,112952,112207,111384,110756,110053,109605
0100000US,,United States,310M300US28140,28140,"United States - Kansas City, MO-KS Metro Area","Kansas City, MO-KS Metro Area",2009342,2009338,2013412,2024880,2038501,2054039,2069602,2085221,2106382,2128912
0100000US,,United States,310M300US28420,28420,"United States - Kennewick-Richland, WA Metro Area","Kennewick-Richland, WA Metro Area",253340,253334,255553,263522,268235,270980,274207,278980,283799,290296
0100000US,,United States,310M300US28660,28660,"United States - Killeen-Temple, TX Metro Area","Killeen-Temple, TX Metro Area",405300,405310,408277,412376,423529,424069,426600,432741,436803,443773
0100000US,,United States,310M300US28700,28700,"United States - Kingsport-Bristol-Bristol, TN-VA Metro Area","Kingsport-Bristol-Bristol, TN-VA Metro Area",309544,309512,309494,308993,308555,307793,307203,306182,305893,306659
0100000US,,United States,310M300US28740,28740,"United States - Kingston, NY Metro Area","Kingston, NY Metro Area",182493,182512,182428,182516,181689,180965,180763,179952,179546,179417
0100000US,,United States,310M300US28940,28940,"United States - Knoxville, TN Metro Area","Knoxville, TN Metro Area",837571,837675,838748,843001,847269,851377,855695,860398,867870,877104
0100000US,,United States,310M300US29020,29020,"United States - Kokomo, IN Metro Area","Kokomo, IN Metro Area",82752,82752,82750,82775,82807,82707,82563,82314,82339,82363
0100000US,,United States,310M300US29100,29100,"United States - La Crosse-Onalaska, WI-MN Metro Area","La Crosse-Onalaska, WI-MN Metro Area",133665,133665,133903,134094,135298,135618,136108,136354,136442,136934
0100000US,,United States,310M300US29180,29180,"United States - Lafayette, LA Metro Area","Lafayette, LA Metro Area",466750,466744,467661,470693,474293,479811,485104,490041,491646,491558
0100000US,,United States,310M300US29200,29200,"United States - Lafayette-West Lafayette, IN Metro Area","Lafayette-West Lafayette, IN Metro Area",201789,201798,202105,204455,207365,210227,212381,214657,217296,219239
0100000US,,United States,310M300US29340,29340,"United States - Lake Charles, LA Metro Area","Lake Charles, LA Metro Area",199607,199629,199943,200475,201126,202209,203356,205357,207518,209357
0100000US,,United States,310M300US29420,29420,"United States - Lake Havasu City-Kingman, AZ Metro Area","Lake Havasu City-Kingman, AZ Metro Area",200186,200185,200315,202733,203262,203026,203320,204524,205385,207200
0100000US,,United States,310M300US29460,29460,"United States - Lakeland-Winter Haven, FL Metro Area","Lakeland-Winter Haven, FL Metro Area",602095,602095,603135,609924,615639,622981,635152,649644,667018,686483
0100000US,,United States,310M300US29540,29540,"United States - Lancaster, PA Metro Area","Lancaster, PA Metro Area",519445,519447,520307,523786,526870,530149,533746,536534,539137,542903
0100000US,,United States,310M300US29620,29620,"United States - Lansing-East Lansing, MI Metro Area","Lansing-East Lansing, MI Metro Area",464036,464032,464189,465984,466660,467828,469585,471076,474310,477656
0100000US,,United States,310M300US29700,29700,"United States - Laredo, TX Metro Area","Laredo, TX Metro Area",250304,250304,251327,255598,259964,263962,267168,269795,272401,274794
0100000US,,United States,310M300US29740,29740,"United States - Las Cruces, NM Metro Area","Las Cruces, NM Metro Area",209233,209222,210114,212860,214050,213425,213200,213165,213874,215579
0100000US,,United States,310M300US29820,29820,"United States - Las Vegas-Henderson-Paradise, NV Metro Area","Las Vegas-Henderson-Paradise, NV Metro Area",1951269,1951269,1952906,1966521,1996290,2026056,2064991,2110330,2156724,2204079
0100000US,,United States,310M300US29940,29940,"United States - Lawrence, KS Metro Area","Lawrence, KS Metro Area",110826,110826,111224,112381,113215,114554,116323,117866,119492,120793
0100000US,,United States,310M300US30020,30020,"United States - Lawton, OK Metro Area","Lawton, OK Metro Area",130291,130291,131579,132146,132442,130620,130572,129480,127311,127349
0100000US,,United States,310M300US30140,30140,"United States - Lebanon, PA Metro Area","Lebanon, PA Metro Area",133568,133577,133628,134438,135468,135720,136510,137540,138557,139754
0100000US,,United States,310M300US30300,30300,"United States - Lewiston, ID-WA Metro Area","Lewiston, ID-WA Metro Area",60888,60893,61044,61388,61400,61915,62017,62109,62406,62920
0100000US,,United States,310M300US30340,30340,"United States - Lewiston-Auburn, ME Metro Area","Lewiston-Auburn, ME Metro Area",107702,107702,107690,107395,107495,107271,107290,107104,107269,107651
0100000US,,United States,310M300US30460,30460,"United States - Lexington-Fayette, KY Metro Area","Lexington-Fayette, KY Metro Area",472099,472102,473306,478570,484490,489413,494089,500528,506760,512650
0100000US,,United States,310M300US30620,30620,"United States - Lima, OH Metro Area","Lima, OH Metro Area",106331,106326,106366,105975,105233,105025,104843,104093,103626,103198
0100000US,,United States,310M300US30700,30700,"United States - Lincoln, NE Metro Area","Lincoln, NE Metro Area",302157,302157,302980,306746,310564,314522,319858,323481,327633,331519
0100000US,,United States,310M300US30780,30780,"United States - Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock-North Little Rock-Conway, AR Metro Area",699757,699786,702245,710178,716876,722455,727363,730107,733461,738344
